Year,StockKeyLabel,FisheriesGuild,Purpose,F,SSB,fishingPressureDescription,stockSizeDescription,landings,catches,discards,AssessmentYear,Flim,Fpa,Bpa,Blim,FMSY,MSYBtrigger
2015,mon.27.8c9a,benthic,Advice,0.137,11339,F,SSB,1771,NA,NA,2019,0.56,0.4,2769,1993,0.24,6283
2016,mon.27.8c9a,benthic,Advice,0.142,11896,F,SSB,1809,NA,NA,2019,0.56,0.4,2769,1993,0.24,6283
2017,mon.27.8c9a,benthic,Advice,0.111,12432,F,SSB,1447,NA,NA,2019,0.56,0.4,2769,1993,0.24,6283
2018,mon.27.8c9a,benthic,Advice,0.093,13116,F,SSB,1153,NA,NA,2019,0.56,0.4,2769,1993,0.24,6283
2019,mon.27.8c9a,benthic,Advice,NA,13477,F,SSB,NA,NA,NA,2019,0.56,0.4,2769,1993,0.24,6283
1975,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,539,NA,NA,2017,NA,NA,NA,NA,NA,NA
1976,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1508,NA,NA,2017,NA,NA,NA,NA,NA,NA
1977,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,798,NA,NA,2017,NA,NA,NA,NA,NA,NA
1978,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,587,NA,NA,2017,NA,NA,NA,NA,NA,NA
1979,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,543,NA,NA,2017,NA,NA,NA,NA,NA,NA
1980,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,743,NA,NA,2017,NA,NA,NA,NA,NA,NA
1981,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,424,NA,NA,2017,NA,NA,NA,NA,NA,NA
1982,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,537,NA,NA,2017,NA,NA,NA,NA,NA,NA
1983,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,958,NA,NA,2017,NA,NA,NA,NA,NA,NA
1984,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1007,NA,NA,2017,NA,NA,NA,NA,NA,NA
1985,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1058,NA,NA,2017,NA,NA,NA,NA,NA,NA
1986,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1006,NA,NA,2017,NA,NA,NA,NA,NA,NA
1987,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1187,NA,NA,2017,NA,NA,NA,NA,NA,NA
1988,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1131,NA,NA,2017,NA,NA,NA,NA,NA,NA
1989,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1130,NA,NA,2017,NA,NA,NA,NA,NA,NA
1990,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1344,NA,NA,2017,NA,NA,NA,NA,NA,NA
1991,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1435,NA,NA,2017,NA,NA,NA,NA,NA,NA
1992,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1235,NA,NA,2017,NA,NA,NA,NA,NA,NA
1993,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1095,NA,NA,2017,NA,NA,NA,NA,NA,NA
1994,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1015,NA,NA,2017,NA,NA,NA,NA,NA,NA
1995,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1040,NA,NA,2017,NA,NA,NA,NA,NA,NA
1996,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1631,NA,NA,2017,NA,NA,NA,NA,NA,NA
1997,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1565,NA,NA,2017,NA,NA,NA,NA,NA,NA
1998,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1339,NA,NA,2017,NA,NA,NA,NA,NA,NA
1999,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,236,NA,NA,2017,NA,NA,NA,NA,NA,NA
2000,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1890,NA,NA,2017,NA,NA,NA,NA,NA,NA
2001,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,2078,NA,NA,2017,NA,NA,NA,NA,NA,NA
2002,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1658,NA,NA,2017,NA,NA,NA,NA,NA,NA
2003,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,2019,NA,NA,2017,NA,NA,NA,NA,NA,NA
2004,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,2873,NA,NA,2017,NA,NA,NA,NA,NA,NA
2005,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,2716,NA,NA,2017,NA,NA,NA,NA,NA,NA
2006,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,2673,NA,NA,2017,NA,NA,NA,NA,NA,NA
2007,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,2948,NA,NA,2017,NA,NA,NA,NA,NA,NA
2008,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,2312,NA,NA,2017,NA,NA,NA,NA,NA,NA
2009,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,2506,NA,NA,2017,NA,NA,NA,NA,NA,NA
2010,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,2753,NA,NA,2017,NA,NA,NA,NA,NA,NA
2011,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,2781,NA,NA,2017,NA,NA,NA,NA,NA,NA
2012,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,2149,NA,NA,2017,NA,NA,NA,NA,NA,NA
2013,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1514,NA,NA,2017,NA,NA,NA,NA,NA,NA
2014,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1474,NA,NA,2017,NA,NA,NA,NA,NA,NA
2015,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1965,NA,NA,2017,NA,NA,NA,NA,NA,NA
2016,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,select fishing pressure description,select stock size description,1726,NA,NA,2017,NA,NA,NA,NA,NA,NA
1987,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,5397,NA,1767,2019,NA,NA,NA,NA,7.7,NA
1988,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,5875,NA,4123,2019,NA,NA,NA,NA,7.7,NA
1989,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,4835,NA,2634,2019,NA,NA,NA,NA,7.7,NA
1990,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,4972,NA,627,2019,NA,NA,NA,NA,7.7,NA
1991,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,4754,NA,1213,2019,NA,NA,NA,NA,7.7,NA
1992,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,5681,NA,1354,2019,NA,NA,NA,NA,7.7,NA
1993,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,5109,NA,1007,2019,NA,NA,NA,NA,7.7,NA
1994,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,4092,NA,741,2019,NA,NA,NA,NA,7.7,NA
1995,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,4452,NA,706,2019,NA,NA,NA,NA,7.7,NA
1996,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,4118,NA,495,2019,NA,NA,NA,NA,7.7,NA
1997,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3610,NA,805,2019,NA,NA,NA,NA,7.7,NA
1998,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3865,NA,1453,2019,NA,NA,NA,NA,7.7,NA
1999,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3209,NA,1148,2019,NA,NA,NA,NA,7.7,NA
2000,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3069,NA,1455,2019,NA,NA,NA,NA,7.7,NA
2001,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3730,NA,2537,2019,NA,NA,NA,NA,7.7,NA
2002,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3679,NA,2620,2019,NA,NA,NA,NA,7.7,NA
2003,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3886,NA,1977,2019,NA,NA,NA,NA,7.7,NA
2004,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3571,NA,1932,2019,NA,NA,NA,NA,7.7,NA
2005,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3991,NA,2698,2019,NA,NA,NA,NA,7.7,NA
2006,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3447,NA,4544,2019,NA,NA,NA,NA,7.7,NA
2007,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3176,NA,2411,2019,NA,NA,NA,NA,7.7,NA
2008,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3030,NA,2123,2019,NA,NA,NA,NA,7.7,NA
2009,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,2987,NA,1833,2019,NA,NA,NA,NA,7.7,NA
2010,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3398,NA,1275,2019,NA,NA,NA,NA,7.7,NA
2011,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3559,NA,1263,2019,NA,NA,NA,NA,7.7,NA
2012,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,2520,NA,1012,2019,NA,NA,NA,NA,7.7,NA
2013,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,2380,NA,1521,2019,NA,NA,NA,NA,7.7,NA
2014,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,2807,NA,1326,2019,NA,NA,NA,NA,7.7,NA
2015,nep.fu.2324,crustacean,Advice,NA,NA,Harvest Rate,UWTV abundance_index,3569,NA,1822,2019,NA,NA,NA,NA,7.7,NA
2016,nep.fu.2324,crustacean,Advice,7.247,4167746000,Harvest Rate,UWTV abundance_index,4091,NA,2531,2019,NA,NA,NA,NA,7.7,NA
2017,nep.fu.2324,crustacean,Advice,8.419,3372539114,Harvest Rate,UWTV abundance_index,3412,NA,2387,2019,NA,NA,NA,NA,7.7,NA
2018,nep.fu.2324,crustacean,Advice,5.019,3787768868,Harvest Rate,UWTV abundance_index,2125,NA,1627,2019,NA,NA,NA,NA,7.7,NA
2019,nep.fu.2324,crustacean,Advice,NA,4113421560,Harvest Rate,UWTV abundance_index,NA,NA,NA,2019,NA,NA,NA,NA,7.7,NA
1975,nep.fu.25,crustacean,Advice,NA,83,NA,B_index,731,NA,NA,2019,NA,NA,NA,NA,NA,NA
1976,nep.fu.25,crustacean,Advice,NA,56,NA,B_index,559,NA,NA,2019,NA,NA,NA,NA,NA,NA
1977,nep.fu.25,crustacean,Advice,NA,88,NA,B_index,667,NA,NA,2019,NA,NA,NA,NA,NA,NA
1978,nep.fu.25,crustacean,Advice,NA,91,NA,B_index,690,NA,NA,2019,NA,NA,NA,NA,NA,NA
1979,nep.fu.25,crustacean,Advice,NA,60,NA,B_index,475,NA,NA,2019,NA,NA,NA,NA,NA,NA
1980,nep.fu.25,crustacean,Advice,NA,76,NA,B_index,412,NA,NA,2019,NA,NA,NA,NA,NA,NA
1981,nep.fu.25,crustacean,Advice,NA,44,NA,B_index,318,NA,NA,2019,NA,NA,NA,NA,NA,NA
1982,nep.fu.25,crustacean,Advice,NA,56,NA,B_index,431,NA,NA,2019,NA,NA,NA,NA,NA,NA
1983,nep.fu.25,crustacean,Advice,NA,66,NA,B_index,433,NA,NA,2019,NA,NA,NA,NA,NA,NA
1984,nep.fu.25,crustacean,Advice,NA,77,NA,B_index,515,NA,NA,2019,NA,NA,NA,NA,NA,NA
1985,nep.fu.25,crustacean,Advice,NA,72,NA,B_index,477,NA,NA,2019,NA,NA,NA,NA,NA,NA
1986,nep.fu.25,crustacean,Advice,NA,60,NA,B_index,364,NA,NA,2019,NA,NA,NA,NA,NA,NA
1987,nep.fu.25,crustacean,Advice,NA,84,NA,B_index,412,NA,NA,2019,NA,NA,NA,NA,NA,NA
1988,nep.fu.25,crustacean,Advice,NA,71,NA,B_index,445,NA,NA,2019,NA,NA,NA,NA,NA,NA
1989,nep.fu.25,crustacean,Advice,NA,52,NA,B_index,376,NA,NA,2019,NA,NA,NA,NA,NA,NA
1990,nep.fu.25,crustacean,Advice,NA,35,NA,B_index,285,NA,NA,2019,NA,NA,NA,NA,NA,NA
1991,nep.fu.25,crustacean,Advice,NA,65,NA,B_index,453,NA,NA,2019,NA,NA,NA,NA,NA,NA
1992,nep.fu.25,crustacean,Advice,NA,69,NA,B_index,428,NA,NA,2019,NA,NA,NA,NA,NA,NA
1993,nep.fu.25,crustacean,Advice,NA,39,NA,B_index,274,NA,NA,2019,NA,NA,NA,NA,NA,NA
1994,nep.fu.25,crustacean,Advice,NA,40,NA,B_index,245,NA,NA,2019,NA,NA,NA,NA,NA,NA
1995,nep.fu.25,crustacean,Advice,NA,42,NA,B_index,273,NA,NA,2019,NA,NA,NA,NA,NA,NA
1996,nep.fu.25,crustacean,Advice,NA,37,NA,B_index,209,NA,NA,2019,NA,NA,NA,NA,NA,NA
1997,nep.fu.25,crustacean,Advice,NA,39,NA,B_index,219,NA,NA,2019,NA,NA,NA,NA,NA,NA
1998,nep.fu.25,crustacean,Advice,NA,15,NA,B_index,103,NA,NA,2019,NA,NA,NA,NA,NA,NA
1999,nep.fu.25,crustacean,Advice,NA,30,NA,B_index,124,NA,NA,2019,NA,NA,NA,NA,NA,NA
2000,nep.fu.25,crustacean,Advice,NA,22,NA,B_index,81,NA,NA,2019,NA,NA,NA,NA,NA,NA
2001,nep.fu.25,crustacean,Advice,NA,45,NA,B_index,147,NA,NA,2019,NA,NA,NA,NA,NA,NA
2002,nep.fu.25,crustacean,Advice,NA,50,NA,B_index,143,NA,NA,2019,NA,NA,NA,NA,NA,NA
2003,nep.fu.25,crustacean,Advice,NA,36,NA,B_index,89,NA,NA,2019,NA,NA,NA,NA,NA,NA
2004,nep.fu.25,crustacean,Advice,NA,19,NA,B_index,75,NA,NA,2019,NA,NA,NA,NA,NA,NA
2005,nep.fu.25,crustacean,Advice,NA,16,NA,B_index,63,NA,NA,2019,NA,NA,NA,NA,NA,NA
2006,nep.fu.25,crustacean,Advice,NA,19,NA,B_index,62,NA,NA,2019,NA,NA,NA,NA,NA,NA
2007,nep.fu.25,crustacean,Advice,NA,18,NA,B_index,67,NA,NA,2019,NA,NA,NA,NA,NA,NA
2008,nep.fu.25,crustacean,Advice,NA,10,NA,B_index,39,NA,NA,2019,NA,NA,NA,NA,NA,NA
2009,nep.fu.25,crustacean,Advice,NA,8,NA,B_index,21,NA,NA,2019,NA,NA,NA,NA,NA,NA
2010,nep.fu.25,crustacean,Advice,NA,19,NA,B_index,34,NA,NA,2019,NA,NA,NA,NA,NA,NA
2011,nep.fu.25,crustacean,Advice,NA,38,NA,B_index,44,NA,NA,2019,NA,NA,NA,NA,NA,NA
2012,nep.fu.25,crustacean,Advice,NA,7,NA,B_index,10,NA,NA,2019,NA,NA,NA,NA,NA,NA
2013,nep.fu.25,crustacean,Advice,NA,5,NA,B_index,11,NA,NA,2019,NA,NA,NA,NA,NA,NA
2014,nep.fu.25,crustacean,Advice,NA,4,NA,B_index,9,NA,NA,2019,NA,NA,NA,NA,NA,NA
2015,nep.fu.25,crustacean,Advice,NA,9,NA,B_index,14,NA,NA,2019,NA,NA,NA,NA,NA,NA
2016,nep.fu.25,crustacean,Advice,NA,7,NA,B_index,13,NA,NA,2019,NA,NA,NA,NA,NA,NA
2017,nep.fu.25,crustacean,Advice,NA,NA,NA,B_index,2,NA,NA,2019,NA,NA,NA,NA,NA,NA
2018,nep.fu.25,crustacean,Advice,NA,NA,NA,B_index,2,NA,NA,2019,NA,NA,NA,NA,NA,NA
1975,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,622,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1976,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,603,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1977,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,620,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1978,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,575,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1979,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,580,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1980,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,599,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1981,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,823,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1982,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,736,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1983,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,786,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1984,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,618,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1985,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,765,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1986,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,694,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1987,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,742,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1988,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,727,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1989,nep.fu.2627,crustacean,Advice,NA,NA,F,B_index,708,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1990,nep.fu.2627,crustacean,Advice,0.333,103,F,B_index,449,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1991,nep.fu.2627,crustacean,Advice,0.359,118,F,B_index,603,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1992,nep.fu.2627,crustacean,Advice,0.389,113,F,B_index,636,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1993,nep.fu.2627,crustacean,Advice,0.284,105,F,B_index,522,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1994,nep.fu.2627,crustacean,Advice,0.339,87,F,B_index,448,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1995,nep.fu.2627,crustacean,Advice,0.36,93,F,B_index,511,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1996,nep.fu.2627,crustacean,Advice,0.402,50,F,B_index,331,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1997,nep.fu.2627,crustacean,Advice,0.466,66,F,B_index,433,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1998,nep.fu.2627,crustacean,Advice,0.36,66,F,B_index,345,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1999,nep.fu.2627,crustacean,Advice,0.342,49,F,B_index,248,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2000,nep.fu.2627,crustacean,Advice,0.312,29,F,B_index,132,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2001,nep.fu.2627,crustacean,Advice,0.299,34,F,B_index,132,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2002,nep.fu.2627,crustacean,Advice,0.21,31,F,B_index,87,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2003,nep.fu.2627,crustacean,Advice,0.201,37,F,B_index,73,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2004,nep.fu.2627,crustacean,Advice,0.249,16,F,B_index,71,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2005,nep.fu.2627,crustacean,Advice,0.205,10,F,B_index,43,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2006,nep.fu.2627,crustacean,Advice,0.195,12,F,B_index,44,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2007,nep.fu.2627,crustacean,Advice,0.151,18,F,B_index,47,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2008,nep.fu.2627,crustacean,Advice,0.123,17,F,B_index,42,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2009,nep.fu.2627,crustacean,Advice,0.108,18,F,B_index,31,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2010,nep.fu.2627,crustacean,Advice,0.068,15,F,B_index,21,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2011,nep.fu.2627,crustacean,Advice,0.068,6,F,B_index,27,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2012,nep.fu.2627,crustacean,Advice,0.062,2,F,B_index,8,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2013,nep.fu.2627,crustacean,Advice,0.053,1,F,B_index,3,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2014,nep.fu.2627,crustacean,Advice,0.062,1,F,B_index,4,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2015,nep.fu.2627,crustacean,Advice,0.048,1,F,B_index,2,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2016,nep.fu.2627,crustacean,Advice,0.051,1,F,B_index,6,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2017,nep.fu.2627,crustacean,Advice,NA,0,F,B_index,3,NA,NA,2019,NA,NA,NA,NA,0.16,NA
2018,nep.fu.2627,crustacean,Advice,NA,1,F,B_index,2,NA,NA,2019,NA,NA,NA,NA,0.16,NA
1984,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,461,NA,NA,2019,NA,NA,NA,NA,1,NA
1985,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,509,NA,NA,2019,NA,NA,NA,NA,1,NA
1986,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,465,NA,NA,2019,NA,NA,NA,NA,1,NA
1987,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,509,NA,NA,2019,NA,NA,NA,NA,1,NA
1988,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,420,NA,NA,2019,NA,NA,NA,NA,1,NA
1989,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,469,NA,NA,2019,NA,NA,NA,NA,1,NA
1990,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,524,NA,NA,2019,NA,NA,NA,NA,1,NA
1991,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,479,NA,NA,2019,NA,NA,NA,NA,1,NA
1992,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,469,NA,NA,2019,NA,NA,NA,NA,1,NA
1993,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,377,NA,NA,2019,NA,NA,NA,NA,1,NA
1994,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,237,NA,NA,2019,NA,NA,NA,NA,1,NA
1995,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,273,NA,NA,2019,NA,NA,NA,NA,1,NA
1996,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,132,NA,NA,2019,NA,NA,NA,NA,1,NA
1997,nep.fu.2829,crustacean,Advice,NA,NA,F males,B_index,136,NA,NA,2019,NA,NA,NA,NA,1,NA
1998,nep.fu.2829,crustacean,Advice,1.03,1.7,F males,B_index,161,NA,NA,2019,NA,NA,NA,NA,1,NA
1999,nep.fu.2829,crustacean,Advice,0.97,2.37,F males,B_index,211,NA,NA,2019,NA,NA,NA,NA,1,NA
2000,nep.fu.2829,crustacean,Advice,1.304,1.68,F males,B_index,201,NA,NA,2019,NA,NA,NA,NA,1,NA
2001,nep.fu.2829,crustacean,Advice,0.952,3.11,F males,B_index,271,NA,NA,2019,NA,NA,NA,NA,1,NA
2002,nep.fu.2829,crustacean,Advice,0.788,4.96,F males,B_index,359,NA,NA,2019,NA,NA,NA,NA,1,NA
2003,nep.fu.2829,crustacean,Advice,0.616,6.54,F males,B_index,370,NA,NA,2019,NA,NA,NA,NA,1,NA
2004,nep.fu.2829,crustacean,Advice,0.903,4.53,F males,B_index,375,NA,NA,2019,NA,NA,NA,NA,1,NA
2005,nep.fu.2829,crustacean,Advice,0.725,5.87,F males,B_index,391,NA,NA,2019,NA,NA,NA,NA,1,NA
2006,nep.fu.2829,crustacean,Advice,0.541,5.85,F males,B_index,291,NA,NA,2019,NA,NA,NA,NA,1,NA
2007,nep.fu.2829,crustacean,Advice,0.588,5.39,F males,B_index,291,NA,NA,2019,NA,NA,NA,NA,1,NA
2008,nep.fu.2829,crustacean,Advice,0.479,5.06,F males,B_index,223,NA,NA,2019,NA,NA,NA,NA,1,NA
2009,nep.fu.2829,crustacean,Advice,0.366,4.48,F males,B_index,151,NA,NA,2019,NA,NA,NA,NA,1,NA
2010,nep.fu.2829,crustacean,Advice,0.351,4.57,F males,B_index,147,NA,NA,2019,NA,NA,NA,NA,1,NA
2011,nep.fu.2829,crustacean,Advice,0.411,3.97,F males,B_index,150,NA,NA,2019,NA,NA,NA,NA,1,NA
2012,nep.fu.2829,crustacean,Advice,0.525,4.74,F males,B_index,229,NA,NA,2019,NA,NA,NA,NA,1,NA
2013,nep.fu.2829,crustacean,Advice,0.437,5.22,F males,B_index,209,NA,3,2019,NA,NA,NA,NA,1,NA
2014,nep.fu.2829,crustacean,Advice,0.388,5.21,F males,B_index,186,NA,NA,2019,NA,NA,NA,NA,1,NA
2015,nep.fu.2829,crustacean,Advice,0.33,5.06,F males,B_index,235,NA,NA,2019,NA,NA,NA,NA,1,NA
2016,nep.fu.2829,crustacean,Advice,0.458,6.24,F males,B_index,262,NA,NA,2019,NA,NA,NA,NA,1,NA
2017,nep.fu.2829,crustacean,Advice,0.534,5.61,F males,B_index,275,NA,NA,2019,NA,NA,NA,NA,1,NA
2018,nep.fu.2829,crustacean,Advice,0.461,6.46,F males,B_index,299,NA,NA,2019,NA,NA,NA,NA,1,NA
1994,nep.fu.30,crustacean,Advice,NA,NA,Harvest Rate,UWTV_index,NA,108,NA,2019,NA,NA,NA,NA,NA,NA
1995,nep.fu.30,crustacean,Advice,NA,NA,Harvest Rate,UWTV_index,NA,131,NA,2019,NA,NA,NA,NA,NA,NA
